محمود أبوزيد,قالـ لي : يا بُنيلا تُعاقب الناس على سوء ظنك !,حكم و أقوال عن الناس 
إبراهيم عبد المجيد,قال لي: على الأرض مايستحق الحياة قلت له: و أنا معلق بينها و بين السماء.,حكم و أقوال عن الحياة 
معاذ بن جبل,"قال معاذ بن جبل رضي الله عنه: كلم الناس قليلاً، وكلم ربك تعالى كثيرًا، لعل قلبك يرى الله تعالى.",حكم و أقوال عن الناس 
خالد الباتلي,قالت أفكر أن أغادر الدنيا فغرقت الأرض وفقد الناس مساكنهم و أعلنت حالة الطواريء,حكم و أقوال عن الناس 
عائشة أم المؤمنين,"قالت عائشة رضي الله عنها: إن العبد إذا عمل بمعصية الله، عاد حامده من الناس ذامًا.",حكم و أقوال عن الناس 
مارون عبود,قالو قديما :لو أنصف الناس استراح القاضي.,حكم و أقوال عن الناس 
كريم الشاذلي,قد تخدع كل الناس بعض الوقتوقد تخدع بعض الناس كل الوقت… و هذا أكثر من كافي لتحقيق معظم أغراضك,حكم و أقوال عن الناس 
باولو كويلو,"قد تقصر الحياة وقد تطول , فكل شيء مرهون بالطريقة التي نحياها بها …",حكم و أقوال عن الحياة 
جبران خليل جبران,"قد لا نعلم مكانتنا بقلوب بعض الناس ، لكننا نشعر بها من تصرفاتهم.",حكم و أقوال عن الناس 
إبراهيم الفقي,قد لا يكون لديك القدرة لاجبار الناس على محبتك .. ولكن لديك القدرة لاجبارهم على احترامك.,حكم و أقوال عن الناس 
الشافعي,قد مات قوم وما ماتت فضائلهم .. وعاش قوم وهم في الناس أموات.,حكم و أقوال عن الناس 
جلال الخوالدة,قد يستطيع الناس مساعدتك إن كنت مستعدا أن تساعد نفسك..!,حكم و أقوال عن الناس 
جون سي ماكسويل,"قد يسمع الناس كلماتك , لكنهم لن يشعروا الا بمواقفك.",حكم و أقوال عن الناس 
قول عربي,"قد يعذرك الناس إن لم تزرهم في أفراحهم، لكنهم لن يعذروك إن لم تزرهم في أتراحهم.",حكم و أقوال عن الناس 
كونفوشيوس,"قد يكون الناس مخلوقين للسير على طريق العمل، ولكنهم قد لا يكونون مخلوقين لفهم هذا العمل.",حكم و أقوال عن الناس 
غادة السمان,قد يكون ضرورياً ان تظل هنالك أسئلة لا جواب كي نستمر في فى الحياة و الكفاح و البحث …,حكم و أقوال عن الحياة 
عبد الرحمن منيف,"قرأت ذات مرة أن أكثر الذين يتخذون المواقف الجريئة، هم اقل الناس حديثا عن الجرأة.",حكم و أقوال عن الناس 
جيلبرت سينويه,قرأت ذات يوم أن لا وجود للحبّ دون يأس من الحبّ كما أنّنا لا نحبّ إلاّ بقدر يأسنا من الحياة.,حكم و أقوال عن الحياة 
أحمد شوقي,قف دون رأيك في الحياة مجاهدا***إن الحياة عقيدة وجهاد,حكم و أقوال عن الحياة 
أحمد شوقي,قف دون رأيك في الحياة مجاهدا***غن الحياة عقيدة وجهاد,حكم و أقوال عن الحياة 
مصطفى صادق الرافعي,قل للناس ايها الامير ! ان لقبى هذا انما هو تعبير عما كان لاجدادى من الحق فى قتل الناس وامتهانهم,حكم و أقوال عن الناس 
إبراهيم عيسى,قلوب الناس معك و سيوفهم مع بنى امية و القضاء ينزل من السماءو الله يفعل ما يشاء,حكم و أقوال عن الناس 
أوشو,قليل من (الحمق) كفيل بالاستمتاع بالحياة وقليل من الحكمة كفيل بتجاوز الأخطاء.,حكم و أقوال عن الحياة 
توماس جفرسون,قم بتعليم عامة الناس وسوف يختفي الاستبداد والقهر كما تختفي الأرواح الشريرة عند شروق الشمس.,حكم و أقوال عن الناس 
جبران خليل جبران,"قمة القوة أن تبتسم وبداخلك الحزن ، ولكن من المؤلم أن لا يشعر أقرب الناس إليك بهذا الحزن.",حكم و أقوال عن الناس 
باولو كويلو,قول الحقيقة وازعاج الناس أفضل من الكذب لإرضاء الناس.,حكم و أقوال عن الناس 
محمود درويش,قولي : صباح الخير .. قولي أي شيء لي لتمنحني الحياة دلالها.,حكم و أقوال عن الحياة 
معاوية بن ابي سفيان,قيل لمعاوية أيّ الناس أحبّ إليك قال : أشدّهم لي تحبيبا إلى الناس.,حكم و أقوال عن الناس 
هشام الجخ,كَتَمُوا الهوا جُوَّاك و نَسُّوك ان ما بين الحياة والموت .. نَفَس …,حكم و أقوال عن الحياة 
عبد الله البركاتي,"كُن بعيدًا عن الناس يبتعد سرك معك ، وكن قريبًا من قلوبهم لا من مساكنهم .",حكم و أقوال عن الناس 
عمرو خالد,كاد العاقل أن لا يكون له عدو… و كاد الأحمق أن لا يكون له صديق. باختصار… إحرص ألا تخسر الناس.,حكم و أقوال عن الناس 
شيماء فؤاد,كان .. فعل مدفون مع الحدث .. و الآن .. هو كل الحياة,حكم و أقوال عن الحياة 
أبو ذر الغفاري,"كان الناس ورقًا لا شوك فيه، فصاروا شوكًا لا ورق فيه.",حكم و أقوال عن الناس 
هاروكي موراكامي,"كان جدّي يقول دوما : إنّ سؤال الناس يحرج المرء للحظة، لكن عدم السؤال يحرجه مدى الحياة.",حكم و أقوال عن الناس 
غسان كنفاني,"كان رجلا قادرا على الفهم من فرط ما شاهد الناس يموتون ببساطة ، ويتركون العالم بملاجئ أقل",حكم و أقوال عن الناس 
أحمد خيري العمري,كان من المؤلم أن الناس لا يصلون ولكنه كان من المؤلم أكثر أنهم اذا صلوا ربما لايتغيرون,حكم و أقوال عن الناس 
أحمد خيري العمري,"كان من المؤلم جداً أن الناس لا يصلون.. ولكنه كان من المؤلم أكثر، أنهم إذا صلوا، ربما لا يتغيرون..",حكم و أقوال عن الناس 
العباس بن عبد المطلب,كان يقول حين نشب الناس في أمر عثمان: اللهم اسبق بي أمرا لا أحب أن أدركه,حكم و أقوال عن الناس 
عبده خال,كانت الوردة تظن أن الناس أرق و أرأف المخلوقات وقبل أن تكمل هذا الظن قطفت .,حكم و أقوال عن الناس 
نجيب محفوظ,كانت مثل الزكام الذى يفقد الإنسان طعم الحياة حينما يزول سريعاً فكأنه لم يكن ..,حكم و أقوال عن الحياة 
مكسيم غوركي,"كانوا سابقاً يسجنون الناس لأنهم يسرقون , أما الآن فهم يسجنونهم لأنهم يقولون الحقيقة.",حكم و أقوال عن الناس 
وديع سعادة,كأنَّ الاحتفاء بالذات لا يتمُّ إلا بالعزلة. كأنَّ الاحتفاء بالحياة لا يكون إلا بالصمت.,حكم و أقوال عن الحياة 
غادة السمان,"كأن الناس يصيرون عشاقاً لحظة تعارفهم ، ثم تتأكد تلك الحقيقة مع الزمن أو تتلاشى.",حكم و أقوال عن الناس 
إبراهيم نصر الله,كثرة الأحزان ياعمي جعلت الناس مفاجيع أفراح,حكم و أقوال عن الناس 
نجيب محفوظ,كثيرًا من الناس يظن أن التفاؤل هو إنتظار خروج وردة دون أن يزرعها بعد.,حكم و أقوال عن الناس 
محمد حسان,كثيرٌ من الناس في غفلة !!,حكم و أقوال عن الناس 
أبو الطيب المتنبي,كثير حياة المرء مثل قليلها يزول وباقي عيشه مثل ذاهب.,حكم و أقوال عن الحياة 
